"GEOID","Geographic Area Name","pop_count","burden","daily_incidence_10000"
371830534262,"Block Group 2; Census Tract 534.26; Wake County; North Carolina",393,0.100294859235271,2.55203204160994
371830534271,"Block Group 1; Census Tract 534.27; Wake County; North Carolina",155,0.0426554035369647,2.75196151851385
371830534272,"Block Group 2; Census Tract 534.27; Wake County; North Carolina",176,0.0443068036939015,2.51743202806258
371830534281,"Block Group 1; Census Tract 534.28; Wake County; North Carolina",165,0.0505894329600119,3.06602624000072
371830534282,"Block Group 2; Census Tract 534.28; Wake County; North Carolina",242,0.063476262103787,2.62298603734657
371830534283,"Block Group 3; Census Tract 534.28; Wake County; North Carolina",513,0.125259961566458,2.44171465041829
371830534291,"Block Group 1; Census Tract 534.29; Wake County; North Carolina",104,0.0314263691677367,3.02176626612853
371830534292,"Block Group 2; Census Tract 534.29; Wake County; North Carolina",306,0.0873281790705542,2.85386206112922
371830534301,"Block Group 1; Census Tract 534.30; Wake County; North Carolina",222,0.0777963376912149,3.50433953564031
371830534302,"Block Group 2; Census Tract 534.30; Wake County; North Carolina",172,0.0599616172648932,3.48614053865658
371830534303,"Block Group 3; Census Tract 534.30; Wake County; North Carolina",121,0.0268320921658743,2.21752827817143
371830534311,"Block Group 1; Census Tract 534.31; Wake County; North Carolina",217,0.0629068296801346,2.89893224332417
371830534312,"Block Group 2; Census Tract 534.31; Wake County; North Carolina",180,0.0478730357834948,2.65961309908304
371830534321,"Block Group 1; Census Tract 534.32; Wake County; North Carolina",252,0.0668809109946413,2.65400440454926
371830534331,"Block Group 1; Census Tract 534.33; Wake County; North Carolina",107,0.0341754129563889,3.1939638276999
371830534332,"Block Group 2; Census Tract 534.33; Wake County; North Carolina",178,0.0454320240182053,2.55236089989918
371830534341,"Block Group 1; Census Tract 534.34; Wake County; North Carolina",67,0.0137983051849825,2.05944853507201
371830534342,"Block Group 2; Census Tract 534.34; Wake County; North Carolina",158,0.0640554085205629,4.05413977978246
371830534343,"Block Group 3; Census Tract 534.34; Wake County; North Carolina",303,0.101587347865483,3.35271775133606
371830534351,"Block Group 1; Census Tract 534.35; Wake County; North Carolina",542,0.133695572531227,2.46670798028094
371830534361,"Block Group 1; Census Tract 534.36; Wake County; North Carolina",216,0.0831441469243044,3.84926606131039
371830534362,"Block Group 2; Census Tract 534.36; Wake County; North Carolina",143,0.0375120332431511,2.62321910791266
371830535051,"Block Group 1; Census Tract 535.05; Wake County; North Carolina",262,0.0697125714160492,2.6607851685515
371830535052,"Block Group 2; Census Tract 535.05; Wake County; North Carolina",260,0.074452744324556,2.863567089406
371830535053,"Block Group 3; Census Tract 535.05; Wake County; North Carolina",196,0.0490290866672832,2.5014840136369
371830535061,"Block Group 1; Census Tract 535.06; Wake County; North Carolina",166,0.050621092356532,3.04946339497181
371830535062,"Block Group 2; Census Tract 535.06; Wake County; North Carolina",265,0.0700656653298155,2.64398737093643
371830535063,"Block Group 3; Census Tract 535.06; Wake County; North Carolina",614,0.222856573130926,3.62958588161117
371830535064,"Block Group 4; Census Tract 535.06; Wake County; North Carolina",774,0.238680498947174,3.08372737657848
371830535071,"Block Group 1; Census Tract 535.07; Wake County; North Carolina",126,0.0393250078225136,3.12103236686616
371830535072,"Block Group 2; Census Tract 535.07; Wake County; North Carolina",389,0.14779031155714,3.79923680095475
371830535073,"Block Group 3; Census Tract 535.07; Wake County; North Carolina",643,0.233011338192454,3.6238155239884
371830535091,"Block Group 1; Census Tract 535.09; Wake County; North Carolina",457,0.105919007293232,2.3177025665915
371830535092,"Block Group 2; Census Tract 535.09; Wake County; North Carolina",417,0.0838916070374305,2.01178913758826
371830535093,"Block Group 3; Census Tract 535.09; Wake County; North Carolina",266,0.0573473875048046,2.15591682348889
371830535121,"Block Group 1; Census Tract 535.12; Wake County; North Carolina",308,0.0559057597282168,1.81512206909795
371830535122,"Block Group 2; Census Tract 535.12; Wake County; North Carolina",270,0.0460111286007007,1.70411587410003
371830535123,"Block Group 3; Census Tract 535.12; Wake County; North Carolina",172,0.0367061043336235,2.1340758333502
371830535131,"Block Group 1; Census Tract 535.13; Wake County; North Carolina",202,0.0488611332073262,2.4188679805607
371830535132,"Block Group 2; Census Tract 535.13; Wake County; North Carolina",244,0.0718622055847521,2.94517236003082
371830535161,"Block Group 1; Census Tract 535.16; Wake County; North Carolina",174,0.053459170220167,3.0723661046073
371830535162,"Block Group 2; Census Tract 535.16; Wake County; North Carolina",397,0.122258906927096,3.07956944400745
371830535171,"Block Group 1; Census Tract 535.17; Wake County; North Carolina",106,0.0360000366442328,3.39622987209744
371830535172,"Block Group 2; Census Tract 535.17; Wake County; North Carolina",46,0.0170151678856394,3.69894954035638
371830535173,"Block Group 3; Census Tract 535.17; Wake County; North Carolina",189,0.0541887164270768,2.86712785328449
371830535174,"Block Group 4; Census Tract 535.17; Wake County; North Carolina",51,0.0111277030547188,2.18190255974878
371830535181,"Block Group 1; Census Tract 535.18; Wake County; North Carolina",206,0.0564037150824558,2.73804442147844
371830535182,"Block Group 2; Census Tract 535.18; Wake County; North Carolina",279,0.0693927184199777,2.48719420860135
371830535183,"Block Group 3; Census Tract 535.18; Wake County; North Carolina",227,0.0550046781440087,2.42311357462594
371830535191,"Block Group 1; Census Tract 535.19; Wake County; North Carolina",309,0.0805016291322254,2.60523071625325
371830535192,"Block Group 2; Census Tract 535.19; Wake County; North Carolina",305,0.0952565257612154,3.12316477905624
371830535201,"Block Group 1; Census Tract 535.20; Wake County; North Carolina",230,0.0536152840890873,2.33109930822119
371830535202,"Block Group 2; Census Tract 535.20; Wake County; North Carolina",183,0.0415150757478399,2.2685833741989
371830535203,"Block Group 3; Census Tract 535.20; Wake County; North Carolina",111,0.0339268249327735,3.05647071466428
371830535211,"Block Group 1; Census Tract 535.21; Wake County; North Carolina",280,0.054708798690167,1.95388566750597
371830535212,"Block Group 2; Census Tract 535.21; Wake County; North Carolina",343,0.0753014392665539,2.19537723809195
371830535221,"Block Group 1; Census Tract 535.22; Wake County; North Carolina",407,0.118492147481915,2.91135497498563
371830535222,"Block Group 2; Census Tract 535.22; Wake County; North Carolina",46,0.0118554815051865,2.57727858808402
371830535223,"Block Group 3; Census Tract 535.22; Wake County; North Carolina",243,0.0548189619238558,2.25592435900641
371830535231,"Block Group 1; Census Tract 535.23; Wake County; North Carolina",403,0.101482852225996,2.5181849187592
371830535232,"Block Group 2; Census Tract 535.23; Wake County; North Carolina",241,0.0504589653566075,2.09373300234886
371830535241,"Block Group 1; Census Tract 535.24; Wake County; North Carolina",303,0.0786084736182414,2.5943390633083
371830535242,"Block Group 2; Census Tract 535.24; Wake County; North Carolina",301,0.0648043071692682,2.1529670155903
371830535251,"Block Group 1; Census Tract 535.25; Wake County; North Carolina",93,0.0193788066575921,2.08374265135399
371830535252,"Block Group 2; Census Tract 535.25; Wake County; North Carolina",177,0.0396994224545828,2.24290522342275
